,id,rank_pred,rank_real
4317,17275,3,3
4318,17275,4,4
4319,17290,0,0
4320,17290,1,1
4321,17290,2,2
4322,17290,3,4
4323,17290,4,3
4324,17305,0,0
4325,17305,1,1
4326,17305,2,2
4327,17305,3,3
4328,17320,0,0
4329,17320,1,1
4330,17320,2,2
4331,17335,0,0
4332,17335,1,1
4333,17335,2,3
4334,17335,3,2
4335,17350,0,0
4336,17350,1,1
4337,17350,2,2
4338,17350,3,4
4339,17350,4,3
4340,17365,0,0
4341,17365,1,1
4342,17365,2,2
4343,17365,3,3
4344,17380,0,0
4345,17380,1,1
4346,17380,2,2
4347,17380,3,3
4348,17395,0,0
4349,17395,1,1
4350,17395,2,2
4351,17395,3,3
4352,17410,0,0
4353,17410,1,1
4354,17410,2,2
4355,17410,3,3
4356,17425,0,0
4357,17425,1,1
4358,17425,2,2
4359,17425,3,3
4360,17440,0,0
4361,17440,1,1
4362,17440,2,2
4363,17440,3,3
4364,17440,4,4
4365,17455,0,0
4366,17455,1,1
4367,17455,2,2
4368,17470,0,0
4369,17470,1,1
4370,17470,2,2
4371,17485,0,0
4372,17485,1,1
4373,17485,2,2
4374,17485,3,4
4375,17500,0,0
4376,17500,1,1
4377,17500,2,2
4378,17515,0,0
4379,17515,1,1
4380,17515,2,2
4381,17530,0,0
4382,17530,1,2
4383,17530,2,1
4384,17530,3,3
4385,17530,4,4
4386,17545,0,0
4387,17545,1,1
4388,17545,2,2
4389,17545,3,3
4390,17560,0,0
4391,17560,1,1
4392,17560,2,2
4393,17560,3,3
4394,17560,4,4
4395,17575,0,0
4396,17575,1,1
4397,17575,2,2
4398,17575,3,3
4399,17575,4,4
4400,17590,0,0
4401,17605,0,0
4402,17605,1,1
4403,17605,2,2
4404,17605,3,3
4405,17620,0,0
4406,17620,1,1
4407,17620,2,2
4408,17635,0,0
4409,17635,1,1
4410,17635,2,2
4411,17650,0,0
4412,17650,1,1
4413,17650,2,2
4414,17650,3,3
4415,17650,4,4
4416,17665,0,0
4417,17665,1,1
4418,17665,2,2
4419,17665,3,3
4420,17680,0,0
4421,17680,1,1
4422,17680,2,2
4423,17680,3,4
4424,17680,4,3
4425,17695,0,0
4426,17695,1,1
4427,17695,2,2
4428,17695,3,3
4429,17710,0,0
4430,17710,1,1
4431,17710,2,2
4432,17710,3,3
4433,17710,4,4
4434,17725,0,0
4435,17725,1,1
4436,17725,2,2
4437,17725,3,3
4438,17740,0,0
4439,17740,1,1
4440,17740,2,2
4441,17740,3,3
4442,17755,0,0
4443,17755,1,1
4444,17770,0,0
4445,17770,1,1
4446,17770,2,2
4447,17770,3,3
4448,17785,0,0
4449,17785,1,1
4450,17785,2,2
4451,17800,0,0
4452,17800,1,1
4453,17800,2,2
4454,17800,3,3
4455,17815,0,0
4456,17815,1,1
4457,17815,2,2
4458,17815,3,3
4459,17815,4,4
4460,17830,0,0
4461,17830,1,1
4462,17830,2,2
4463,17845,0,0
4464,17845,1,1
4465,17845,2,2
4466,17845,3,3
4467,17845,4,4
4468,17860,0,0
4469,17860,1,1
4470,17860,2,2
4471,17860,3,3
4472,17875,0,0
4473,17875,1,1
4474,17875,2,2
4475,17890,0,0
4476,17890,1,1
4477,17890,2,2
4478,17905,0,0
4479,17905,1,1
4480,17905,2,2
4481,17905,3,3
4482,17920,0,0
4483,17920,1,2
4484,17935,0,0
4485,17935,1,1
4486,17935,2,2
4487,17935,3,4
4488,17935,4,3
4489,17950,0,0
4490,17950,1,1
4491,17950,2,2
4492,17950,3,3
4493,17950,4,4
4494,17965,0,0
4495,17965,1,1
4496,17965,2,2
4497,17965,3,3
4498,17980,0,0
4499,17980,1,2
4500,17980,2,1
4501,17980,3,3
4502,17995,0,0
4503,17995,1,1
4504,17995,2,2
4505,17995,3,3
4506,18010,0,0
4507,18010,1,1
4508,18010,2,2
4509,18010,3,3
4510,18025,0,0
4511,18025,1,1
4512,18025,2,2
4513,18025,3,3
4514,18025,4,4
4515,18040,0,0
4516,18040,1,1
4517,18040,2,2
4518,18040,3,3
4519,18040,4,4
4520,18055,0,0
4521,18055,1,1
4522,18055,2,2
4523,18055,3,3
4524,18070,0,0
4525,18070,1,1
4526,18070,2,2
4527,18070,3,4
4528,18085,0,0
4529,18085,1,1
4530,18085,2,2
4531,18085,3,3
4532,18100,0,0
4533,18100,1,1
4534,18100,2,2
4535,18100,3,3
4536,18115,0,0
4537,18115,1,1
4538,18115,2,2
4539,18115,3,3
4540,18115,4,4
4541,18130,0,0
4542,18130,1,2
4543,18130,2,1
4544,18130,3,3
4545,18130,4,4
4546,18145,0,0
4547,18145,1,1
4548,18145,2,2
4549,18145,3,4
4550,18160,0,0
4551,18160,1,1
4552,18160,2,2
4553,18160,3,3
4554,18160,4,4
4555,18175,0,0
4556,18175,1,1
4557,18175,2,2
4558,18175,3,3
4559,18190,0,0
4560,18190,1,1
4561,18190,2,2
4562,18190,3,3
4563,18190,4,4
4564,18205,0,0
4565,18205,1,1
4566,18205,2,2
4567,18205,3,3
4568,18205,4,4
4569,18220,0,0
4570,18220,1,1
4571,18220,2,2
4572,18235,0,0
4573,18235,1,1
4574,18235,2,2
4575,18235,3,3
4576,18250,0,1
4577,18250,1,0
4578,18250,2,2
4579,18250,3,3
4580,18250,4,4
4581,18265,0,0
4582,18265,1,1
4583,18265,2,2
4584,18265,3,3
4585,18265,4,4
4586,18280,0,0
4587,18280,1,1
4588,18280,2,3
4589,18280,3,2
4590,18280,4,4
4591,18295,0,0
4592,18295,1,1
4593,18295,2,2
4594,18310,0,0
4595,18310,1,1
4596,18310,2,2
4597,18325,0,0
4598,18325,1,1
4599,18325,2,2
4600,18325,3,3
4601,18340,0,0
4602,18340,1,1
4603,18355,0,0
4604,18355,1,1
4605,18355,2,2
4606,18370,0,0
4607,18370,1,1
4608,18385,0,1
4609,18385,1,0
4610,18385,2,2
4611,18400,0,0
4612,18400,1,1
4613,18415,0,0
4614,18415,1,1
4615,18415,2,2
4616,18430,0,0
4617,18430,1,1
4618,18445,0,0
4619,18445,1,1
4620,18445,2,2
4621,18460,0,0
4622,18460,1,1
4623,18460,2,2
4624,18460,3,3
4625,18475,0,0
4626,18475,1,1
4627,18475,2,3
4628,18475,3,2
4629,18475,4,4
4630,18490,0,0
4631,18490,1,1
4632,18490,2,2
4633,18490,3,3
4634,18505,0,0
4635,18505,1,1
4636,18505,2,2
4637,18520,0,1
4638,18520,1,0
4639,18520,2,2
4640,18520,3,3
4641,18520,4,4
4642,18535,0,1
4643,18535,1,0
4644,18535,2,2
4645,18535,3,3
4646,18550,0,0
4647,18550,1,1
4648,18550,2,2
4649,18550,3,3
4650,18550,4,4
4651,18565,0,0
4652,18565,1,1
4653,18565,2,2
4654,18565,3,3
4655,18580,0,0
4656,18580,1,2
4657,18580,2,1
4658,18580,3,3
4659,18595,0,0
4660,18595,1,1
4661,18595,2,2
4662,18595,3,4
4663,18595,4,3
4664,18610,0,1
4665,18610,1,0
4666,18610,2,2
4667,18610,3,3
4668,18625,0,0
4669,18625,1,1
4670,18625,2,2
4671,18640,0,2
4672,18640,1,0
4673,18640,2,1
4674,18640,3,3
4675,18640,4,4
4676,18655,0,0
4677,18655,1,1
4678,18655,2,2
4679,18655,3,3
4680,18655,4,4
4681,18670,0,0
4682,18670,1,1
4683,18670,2,2
4684,18670,3,3
4685,18685,0,0
4686,18685,1,1
4687,18700,0,0
4688,18700,1,1
4689,18700,2,2
4690,18715,0,0
4691,18715,1,1
4692,18715,2,2
4693,18730,0,0
4694,18730,1,1
4695,18730,2,2
4696,18730,3,3
4697,18745,0,0
4698,18745,1,1
4699,18745,2,2
4700,18760,0,0
4701,18760,1,1
4702,18760,2,4
4703,18760,3,2
4704,18760,4,3
4705,18775,0,0
4706,18775,1,1
4707,18775,2,2
4708,18775,3,3
4709,18775,4,4
4710,18790,0,0
4711,18790,1,1
4712,18790,2,2
4713,18790,3,3
4714,18790,4,4
4715,18805,0,1
4716,18805,1,0
4717,18805,2,3
4718,18805,3,2
4719,18805,4,4
4720,18820,0,0
4721,18820,1,1
4722,18820,2,2
4723,18835,0,0
4724,18835,1,1
4725,18835,2,2
4726,18835,3,3
4727,18850,0,0
4728,18850,1,1
4729,18850,2,2
4730,18850,3,3
4731,18865,0,0
4732,18865,1,1
4733,18865,2,2
4734,18880,0,0
4735,18880,1,1
4736,18880,2,2
4737,18880,3,4
4738,18895,0,1
4739,18895,1,0
4740,18895,2,2
4741,18895,3,3
4742,18910,0,0
4743,18910,1,1
4744,18910,2,2
4745,18910,3,3
4746,18925,0,0
4747,18925,1,1
4748,18925,2,2
4749,18940,0,0
4750,18940,1,1
4751,18940,2,2
4752,18940,3,3
4753,18955,0,0
4754,18955,1,1
4755,18955,2,2
4756,18970,0,0
4757,18970,1,1
4758,18970,2,2
4759,18970,3,3
4760,18985,0,0
4761,18985,1,1
4762,18985,2,2
4763,18985,3,3
4764,18985,4,4
4765,19000,0,0
4766,19000,1,1
4767,19000,2,2
4768,19015,0,0
4769,19015,1,2
4770,19015,2,1
4771,19030,0,0
4772,19030,1,1
4773,19030,2,2
4774,19030,3,3
4775,19045,0,0
4776,19045,1,1
4777,19045,2,2
4778,19045,3,3
4779,19045,4,4
4780,19060,0,0
4781,19060,1,1
4782,19060,2,2
4783,19075,0,0
4784,19075,1,1
4785,19090,0,0
4786,19090,1,1
4787,19105,0,0
4788,19105,1,2
4789,19105,2,1
4790,19105,3,3
4791,19120,0,0
4792,19120,1,1
4793,19135,0,0
4794,19135,1,1
4795,19135,2,2
4796,19135,3,3
4797,19150,0,0
4798,19150,1,1
4799,19150,2,2
4800,19150,3,3
4801,19150,4,4
4802,19165,0,0
4803,19165,1,2
4804,19165,2,1
4805,19165,3,3
4806,19165,4,4
4807,19180,0,0
4808,19195,0,0
4809,19195,1,1
4810,19195,2,3
4811,19195,3,2
4812,19195,4,4
4813,19210,0,0
4814,19210,1,1
4815,19210,2,2
4816,19210,3,3
4817,19225,0,0
4818,19225,1,1
4819,19225,2,2
4820,19225,3,3
4821,19225,4,4
4822,19240,0,0
4823,19240,1,1
4824,19240,2,2
4825,19240,3,3
4826,19255,0,0
4827,19255,1,1
4828,19255,2,2
4829,19255,3,3
4830,19255,4,4
4831,19270,0,0
4832,19270,1,1
4833,19270,2,2
4834,19270,3,3
4835,19285,0,0
4836,19285,1,1
4837,19285,2,2
4838,19300,0,0
4839,19300,1,1
4840,19300,2,2
4841,19315,0,0
4842,19330,0,0
4843,19330,1,1
4844,19330,2,2
4845,19330,3,3
4846,19330,4,4
4847,19345,0,0
4848,19345,1,1
4849,19345,2,2
4850,19360,0,0
4851,19360,1,2
4852,19360,2,1
4853,19360,3,4
4854,19360,4,3
4855,19375,0,0
4856,19375,1,1
4857,19375,2,2
4858,19375,3,3
4859,19390,0,0
4860,19390,1,2
4861,19390,2,1
4862,19390,3,3
4863,19405,0,0
4864,19405,1,2
4865,19405,2,1
4866,19420,0,0
4867,19420,1,1
4868,19420,2,2
4869,19420,3,3
4870,19420,4,4
4871,19435,0,0
4872,19435,1,1
4873,19435,2,3
4874,19435,3,2
4875,19450,0,1
4876,19450,1,0
4877,19465,0,0
4878,19465,1,1
4879,19465,2,2
4880,19465,3,3
4881,19465,4,4
4882,19480,0,0
4883,19480,1,1
4884,19480,2,2
4885,19495,0,0
4886,19495,1,1
4887,19495,2,2
4888,19495,3,3
4889,19510,0,0
4890,19510,1,1
4891,19510,2,2
4892,19510,3,3
4893,19525,0,0
4894,19525,1,1
4895,19540,0,0
4896,19540,1,1
4897,19540,2,2
4898,19540,3,3
4899,19555,0,0
4900,19555,1,1
4901,19555,2,2
4902,19555,3,3
4903,19555,4,4
4904,19570,0,0
4905,19570,1,1
4906,19570,2,2
4907,19585,0,0
4908,19585,1,1
4909,19585,2,2
4910,19585,3,3
4911,19600,0,0
4912,19600,1,1
4913,19600,2,2
4914,19600,3,3
4915,19615,0,0
4916,19615,1,1
4917,19615,2,2
4918,19615,3,3
4919,19630,0,0
4920,19630,1,1
4921,19630,2,2
4922,19630,3,4
4923,19630,4,3
4924,19645,0,0
4925,19645,1,1
4926,19645,2,2
4927,19645,3,3
4928,19660,0,0
4929,19660,1,1
4930,19660,2,2
4931,19660,3,3
4932,19675,0,0
4933,19675,1,1
4934,19675,2,2
4935,19675,3,3
4936,19675,4,4
4937,19690,0,1
4938,19690,1,0
4939,19690,2,2
4940,19690,3,3
4941,19705,0,0
4942,19705,1,1
4943,19705,2,2
4944,19705,3,3
4945,19720,0,0
4946,19735,0,0
4947,19735,1,1
4948,19735,2,2
4949,19750,0,1
4950,19750,1,0
4951,19750,2,2
4952,19750,3,3
4953,19765,0,0
4954,19765,1,1
4955,19765,2,2
4956,19780,0,0
4957,19780,1,1
4958,19780,2,2
4959,19780,3,3
4960,19795,0,0
4961,19795,1,1
4962,19795,2,2
4963,19795,3,3
4964,19810,0,0
4965,19810,1,1
4966,19810,2,2
4967,19810,3,3
4968,19825,0,0
4969,19825,1,1
4970,19825,2,2
4971,19825,3,3
4972,19840,0,0
4973,19840,1,1
4974,19840,2,3
4975,19855,0,0
4976,19855,1,1
4977,19855,2,2
4978,19855,3,3
4979,19870,0,0
4980,19870,1,1
4981,19870,2,2
4982,19885,0,0
4983,19885,1,1
4984,19885,2,2
4985,19885,3,3
4986,19885,4,4
4987,19900,0,0
4988,19900,1,2
4989,19900,2,1
4990,19900,3,3
4991,19915,0,0
4992,19915,1,1
4993,19915,2,2
4994,19915,3,3
4995,19915,4,4
4996,19930,0,0
4997,19945,0,0
4998,19945,1,1
4999,19945,2,2
5000,19945,3,3
5001,19945,4,4
5002,19960,0,0
5003,19960,1,1
5004,19960,2,2
5005,19975,0,0
5006,19975,1,1
5007,19975,2,2
5008,19990,0,0
5009,19990,1,1
5010,19990,2,2
5011,19990,3,4
5012,19990,4,3
5013,20005,0,0
5014,20005,1,1
5015,20005,2,2
5016,20005,3,3
5017,20020,0,0
5018,20035,0,0
5019,20035,1,1
5020,20035,2,2
5021,20035,3,3
5022,20035,4,4
5023,20050,0,0
5024,20050,1,1
5025,20065,0,0
5026,20065,1,1
5027,20065,2,2
5028,20080,0,0
5029,20080,1,1
5030,20080,2,2
5031,20095,0,0
5032,20095,1,1
5033,20095,2,2
5034,20095,3,3
5035,20110,0,0
5036,20110,1,1
5037,20110,2,2
5038,20110,3,3
5039,20125,0,0
5040,20125,1,1
5041,20125,2,2
5042,20140,0,0
5043,20140,1,1
5044,20140,2,2
5045,20155,0,0
5046,20155,1,1
5047,20155,2,2
5048,20155,3,3
5049,20155,4,4
5050,20170,0,0
5051,20170,1,1
5052,20170,2,2
5053,20170,3,3
5054,20170,4,4
5055,20185,0,0
5056,20185,1,1
5057,20185,2,2
5058,20200,0,0
5059,20200,1,2
5060,20200,2,1
5061,20200,3,3
5062,20215,0,0
5063,20215,1,1
5064,20215,2,2
5065,20215,3,3
5066,20230,0,0
5067,20230,1,1
5068,20230,2,2
5069,20230,3,3
5070,20245,0,0
5071,20245,1,1
5072,20260,0,0
5073,20260,1,1
5074,20275,0,0
5075,20275,1,1
5076,20275,2,2
5077,20275,3,3
5078,20275,4,4
5079,20290,0,0
5080,20290,1,1
5081,20290,2,2
5082,20290,3,3
5083,20305,0,0
5084,20305,1,1
5085,20305,2,2
5086,20320,0,0
5087,20320,1,1
5088,20320,2,2
5089,20320,3,3
5090,20335,0,0
5091,20335,1,1
5092,20335,2,2
5093,20335,3,3
5094,20335,4,4
5095,20350,0,0
5096,20350,1,1
5097,20350,2,2
5098,20350,3,3
5099,20365,0,0
5100,20365,1,1
5101,20365,2,2
5102,20365,3,3
5103,20380,0,0
5104,20380,1,1
5105,20380,2,2
5106,20380,3,4
5107,20380,4,3
5108,20395,0,0
5109,20410,0,0
5110,20410,1,1
5111,20410,2,2
5112,20410,3,3
5113,20425,0,0
5114,20425,1,1
5115,20425,2,2
5116,20425,3,3
5117,20425,4,4
5118,20440,0,0
5119,20440,1,1
5120,20455,0,0
5121,20455,1,2
5122,20470,0,0
5123,20470,1,1
5124,20470,2,2
5125,20470,3,4
5126,20470,4,3
5127,20485,0,0
5128,20485,1,1
5129,20485,2,2
5130,20485,3,3
5131,20485,4,4
5132,20500,0,1
5133,20500,1,0
5134,20500,2,2
5135,20515,0,0
5136,20515,1,1
5137,20515,2,2
5138,20515,3,3
5139,20530,0,0
5140,20530,1,1
5141,20530,2,2
5142,20530,3,3
5143,20530,4,4
5144,20545,0,0
5145,20545,1,1
5146,20545,2,2
5147,20545,3,3
5148,20560,0,0
5149,20575,0,0
5150,20575,1,1
5151,20575,2,2
5152,20575,3,3
5153,20575,4,4
5154,20590,0,0
5155,20590,1,1
5156,20590,2,2
5157,20590,3,3
5158,20605,0,0
5159,20605,1,1
5160,20605,2,2
5161,20620,0,0
5162,20620,1,1
5163,20620,2,4
5164,20635,0,0
5165,20635,1,1
5166,20635,2,2
5167,20650,0,0
5168,20650,1,1
5169,20650,2,2
5170,20665,0,0
5171,20665,1,1
5172,20665,2,2
5173,20665,3,3
5174,20665,4,4
5175,20680,0,0
5176,20680,1,1
5177,20680,2,2
5178,20680,3,3
5179,20695,0,0
5180,20695,1,1
5181,20695,2,2
5182,20695,3,3
5183,20710,0,0
5184,20710,1,2
5185,20710,2,1
5186,20725,0,0
5187,20725,1,1
5188,20740,0,1
5189,20740,1,0
5190,20740,2,2
5191,20740,3,3
5192,20755,0,0
5193,20755,1,1
5194,20755,2,2
5195,20755,3,3
5196,20755,4,4
5197,20770,0,0
5198,20770,1,1
5199,20770,2,2
5200,20770,3,3
5201,20785,0,0
5202,20785,1,1
5203,20800,0,0
5204,20800,1,1
5205,20800,2,2
5206,20815,0,0
5207,20830,0,0
5208,20830,1,1
5209,20830,2,2
5210,20830,3,3
5211,20845,0,1
5212,20845,1,0
5213,20845,2,2
5214,20845,3,3
5215,20860,0,0
5216,20860,1,1
5217,20860,2,2
5218,20860,3,3
5219,20860,4,4
5220,20875,0,0
5221,20875,1,1
5222,20875,2,2
5223,20875,3,3
5224,20875,4,4
5225,20890,0,0
5226,20890,1,1
5227,20890,2,2
5228,20890,3,3
5229,20905,0,0
5230,20905,1,1
5231,20905,2,2
5232,20905,3,3
5233,20920,0,1
5234,20920,1,0
5235,20935,0,1
5236,20935,1,0
5237,20935,2,2
5238,20935,3,3
5239,20950,0,0
5240,20950,1,1
5241,20950,2,2
5242,20965,0,0
5243,20965,1,2
5244,20965,2,1
5245,20980,0,0
5246,20995,0,0
5247,21010,0,0
5248,21010,1,1
5249,21010,2,2
5250,21010,3,3
5251,21010,4,4
5252,21025,0,0
5253,21025,1,1
5254,21025,2,2
5255,21040,0,0
5256,21040,1,1
5257,21040,2,2
5258,21040,3,3
5259,21055,0,0
5260,21055,1,1
5261,21055,2,2
5262,21055,3,4
5263,21070,0,0
5264,21085,0,0
5265,21085,1,1
5266,21085,2,2
5267,21085,3,3
5268,21100,0,0
5269,21100,1,1
5270,21100,2,2
5271,21100,3,3
5272,21115,0,0
5273,21115,1,1
5274,21115,2,2
5275,21115,3,3
5276,21130,0,0
5277,21130,1,1
5278,21130,2,2
5279,21145,0,0
5280,21145,1,1
5281,21145,2,2
5282,21145,3,3
5283,21160,0,1
5284,21160,1,0
5285,21160,2,2
5286,21175,0,0
5287,21175,1,1
5288,21175,2,2
5289,21175,3,3
5290,21175,4,4
5291,21190,0,0
5292,21190,1,1
5293,21190,2,2
5294,21205,0,0
5295,21205,1,1
5296,21205,2,2
5297,21205,3,3
5298,21220,0,0
5299,21220,1,1
5300,21220,2,2
5301,21220,3,4
5302,21235,0,0
5303,21235,1,1
5304,21250,0,1
5305,21250,1,0
5306,21250,2,2
5307,21250,3,3
5308,21265,0,0
5309,21265,1,1
5310,21280,0,0
5311,21280,1,1
5312,21280,2,2
5313,21295,0,0
5314,21295,1,1
5315,21295,2,2
5316,21295,3,3
5317,21310,0,0
5318,21310,1,1
5319,21310,2,2
5320,21310,3,3
5321,21325,0,1
5322,21325,1,0
5323,21325,2,2
5324,21325,3,3
5325,21340,0,0
5326,21340,1,1
5327,21355,0,0
5328,21355,1,1
5329,21355,2,2
5330,21355,3,3
5331,21355,4,4
5332,21370,0,0
5333,21370,1,1
5334,21370,2,2
5335,21370,3,3
5336,21385,0,1
5337,21385,1,0
5338,21385,2,2
5339,21385,3,3
5340,21400,0,0
5341,21400,1,1
5342,21400,2,2
5343,21415,0,0
5344,21415,1,1
5345,21415,2,2
5346,21415,3,4
5347,21430,0,1
5348,21430,1,0
5349,21430,2,2
5350,21445,0,0
5351,21445,1,1
5352,21445,2,2
5353,21460,0,0
5354,21460,1,1
5355,21460,2,2
5356,21460,3,4
5357,21475,0,0
5358,21475,1,1
5359,21490,0,0
5360,21490,1,1
5361,21490,2,2
5362,21490,3,3
5363,21505,0,0
5364,21505,1,1
5365,21520,0,0
5366,21520,1,1
5367,21520,2,2
5368,21535,0,0
5369,21535,1,1
5370,21535,2,2
5371,21535,3,3
5372,21550,0,0
5373,21550,1,1
5374,21550,2,2
5375,21550,3,3
5376,21565,0,0
5377,21580,0,0
5378,21580,1,1
5379,21580,2,2
5380,21580,3,3
5381,21580,4,4
5382,21595,0,0
5383,21595,1,1
5384,21595,2,2
5385,21595,3,3
5386,21595,4,4
5387,21610,0,0
5388,21610,1,2
5389,21625,0,0
5390,21625,1,1
5391,21625,2,2
5392,21640,0,0
5393,21640,1,1
5394,21640,2,2
5395,21655,0,0
5396,21655,1,1
5397,21655,2,2
5398,21655,3,3
5399,21670,0,0
5400,21670,1,1
5401,21670,2,2
5402,21685,0,0
5403,21685,1,1
5404,21685,2,2
5405,21685,3,3
5406,21685,4,4
5407,21700,0,0
5408,21700,1,1
5409,21700,2,2
5410,21700,3,3
5411,21715,0,0
5412,21715,1,1
5413,21715,2,2
5414,21715,3,3
5415,21730,0,0
5416,21730,1,1
5417,21730,2,2
5418,21730,3,4
5419,21745,0,0
5420,21745,1,2
5421,21745,2,1
5422,21745,3,3
5423,21760,0,0
5424,21760,1,1
5425,21760,2,2
5426,21775,0,0
5427,21775,1,1
5428,21775,2,2
5429,21790,0,0
5430,21790,1,1
5431,21790,2,2
5432,21790,3,3
5433,21805,0,0
5434,21805,1,1
5435,21805,2,2
5436,21805,3,4
5437,21805,4,3
5438,21820,0,0
5439,21820,1,1
5440,21820,2,2
5441,21820,3,3
5442,21820,4,4
5443,21835,0,0
5444,21835,1,1
5445,21835,2,2
5446,21835,3,4
5447,21850,0,0
5448,21850,1,1
5449,21850,2,2
5450,21850,3,3
5451,21865,0,0
5452,21865,1,1
5453,21865,2,2
5454,21865,3,3
5455,21880,0,0
5456,21880,1,1
5457,21880,2,2
5458,21895,0,0
5459,21895,1,1
5460,21895,2,2
5461,21910,0,0
5462,21910,1,2
5463,21910,2,1
5464,21910,3,3
5465,21925,0,0
5466,21925,1,1
5467,21940,0,1
5468,21940,1,0
5469,21940,2,2
5470,21955,0,0
5471,21955,1,1
5472,21955,2,2
5473,21955,3,3
5474,21955,4,4
5475,21970,0,0
5476,21985,0,0
5477,21985,1,1
5478,21985,2,2
5479,21985,3,3
5480,22000,0,0
5481,22000,1,1
5482,22000,2,2
5483,22000,3,3
5484,22000,4,4
5485,22015,0,0
5486,22015,1,1
5487,22015,2,2
5488,22030,0,0
5489,22030,1,1
5490,22030,2,2
5491,22045,0,0
5492,22045,1,1
5493,22045,2,2
5494,22060,0,0
5495,22060,1,1
5496,22060,2,2
5497,22060,3,3
5498,22075,0,0
5499,22075,1,1
5500,22075,2,2
5501,22075,3,3
5502,22090,0,0
5503,22090,1,2
5504,22090,2,1
5505,22090,3,3
5506,22105,0,0
5507,22105,1,1
5508,22105,2,2
5509,22105,3,3
5510,22120,0,0
5511,22120,1,1
5512,22120,2,2
5513,22135,0,0
5514,22135,1,1
5515,22135,2,2
5516,22135,3,3
5517,22150,0,0
5518,22150,1,1
5519,22150,2,2
5520,22150,3,4
5521,22150,4,3
5522,22165,0,0
5523,22165,1,1
5524,22165,2,2
5525,22165,3,3
5526,22165,4,4
5527,22180,0,0
5528,22180,1,2
5529,22180,2,1
5530,22180,3,3
5531,22180,4,4
5532,22195,0,0
5533,22195,1,1
5534,22195,2,2
5535,22195,3,3
5536,22195,4,4
5537,22210,0,0
5538,22210,1,1
5539,22225,0,1
5540,22225,1,0
5541,22225,2,2
5542,22225,3,3
5543,22240,0,0
5544,22240,1,1
5545,22240,2,3
5546,22240,3,4
5547,22240,4,2
5548,22255,0,0
5549,22255,1,1
5550,22255,2,2
5551,22255,3,3
5552,22255,4,4
5553,22270,0,0
5554,22270,1,1
5555,22270,2,2
5556,22285,0,0
5557,22285,1,1
5558,22285,2,2
5559,22300,0,0
5560,22300,1,1
5561,22300,2,2
5562,22300,3,3
5563,22300,4,4
5564,22315,0,0
5565,22315,1,1
5566,22315,2,2
5567,22315,3,4
5568,22315,4,3
5569,22330,0,0
5570,22330,1,1
5571,22330,2,2
5572,22345,0,0
5573,22345,1,1
5574,22345,2,2
5575,22360,0,0
5576,22360,1,1
5577,22360,2,2
5578,22360,3,3
5579,22375,0,0
5580,22375,1,1
5581,22375,2,2
5582,22390,0,0
5583,22390,1,1
5584,22390,2,2
5585,22405,0,0
5586,22405,1,1
5587,22405,2,2
5588,22405,3,3
5589,22405,4,4
5590,22420,0,0
5591,22420,1,1
5592,22420,2,2
5593,22420,3,3
5594,22435,0,0
5595,22450,0,0
5596,22450,1,1
5597,22450,2,2
5598,22450,3,3
5599,22465,0,0
5600,22465,1,1
5601,22465,2,2
5602,22465,3,3
5603,22465,4,4
5604,22480,0,0
5605,22480,1,2
5606,22480,2,1
5607,22495,0,0
5608,22495,1,1
5609,22495,2,2
5610,22495,3,3
5611,22495,4,4
5612,22510,0,0
5613,22510,1,1
5614,22510,2,2
5615,22510,3,3
5616,22510,4,4
5617,22525,0,0
5618,22525,1,1
5619,22525,2,2
5620,22525,3,3
5621,22525,4,4
5622,22540,0,0
5623,22540,1,2
5624,22540,2,1
5625,22540,3,3
5626,22555,0,0
5627,22555,1,1
5628,22555,2,2
5629,22555,3,4
5630,22570,0,0
5631,22570,1,2
5632,22570,2,1
5633,22570,3,3
5634,22570,4,4
5635,22585,0,0
5636,22585,1,1
5637,22585,2,3
5638,22585,3,2
5639,22585,4,4
5640,22600,0,0
5641,22600,1,1
5642,22600,2,2
5643,22600,3,3
5644,22600,4,4
5645,22615,0,0
5646,22615,1,1
5647,22615,2,2
5648,22615,3,3
5649,22630,0,0
5650,22630,1,1
5651,22630,2,2
5652,22630,3,4
5653,22630,4,3
5654,22645,0,1
5655,22645,1,0
5656,22645,2,2
5657,22645,3,3
5658,22645,4,4
5659,22660,0,1
5660,22660,1,0
5661,22660,2,2
5662,22660,3,3
5663,22675,0,0
5664,22675,1,1
5665,22675,2,2
5666,22675,3,3
5667,22675,4,4
5668,22690,0,0
5669,22690,1,1
5670,22690,2,2
5671,22690,3,3
5672,22690,4,4
5673,22705,0,0
5674,22705,1,1
5675,22705,2,2
5676,22705,3,3
5677,22705,4,4
5678,22720,0,0
5679,22720,1,3
5680,22720,2,1
5681,22720,3,2
5682,22720,4,4
5683,22735,0,0
5684,22735,1,1
5685,22735,2,2
5686,22735,3,3
5687,22750,0,0
5688,22750,1,1
5689,22750,2,2
5690,22750,3,3
5691,22765,0,1
5692,22765,1,0
5693,22765,2,3
5694,22765,3,2
5695,22765,4,4
5696,22780,0,0
5697,22780,1,2
5698,22795,0,0
5699,22795,1,2
5700,22795,2,1
5701,22795,3,3
5702,22810,0,0
5703,22810,1,1
5704,22810,2,2
5705,22810,3,3
5706,22825,0,0
5707,22825,1,1
5708,22825,2,2
5709,22825,3,3
5710,22840,0,0
5711,22840,1,1
5712,22840,2,2
5713,22840,3,3
5714,22855,0,0
